SRC_ID_Customer,AccountNumber,SRC_ID_Store,StoreName,SRC_ID_CustomerTerritory,CustomerTerritoryName,CustomerTerritoryCountryRegionCode,SRC_ID_Person,PersonPersonType,PersonTitle,PersonFirstName,PersonMiddleName,PersonLastName,PersonEmailPromotion
602,29770,AW00029770,928,Rural Cycle Emporium,6,Canada,CA,927,SC,Ms.,Kathleen,M.,Garza,2
603,29771,AW00029771,930,Associated Bikes,1,Northwest,US,929,SC,Mr.,Dominic,P.,Gash,0
604,29772,AW00029772,932,Modular Cycle Systems,4,Southwest,US,931,SC,Ms.,Janet,M.,Gates,0
605,29773,AW00029773,934,A Bike Store,1,Northwest,US,933,SC,Mr.,Orlando,N.,Gee,0
606,29774,AW00029774,936,Journey Sporting Goods,4,Southwest,US,935,SC,Mr.,Darren,,Gehring,1
607,29775,AW00029775,938,Two Bike Shops,1,Northwest,US,937,SC,Mr.,Jim,,Geist,0
608,29776,AW00029776,940,Cycles Wholesaler & Mfg.,10,United Kingdom,GB,939,SC,Ms.,Barbara,J.,German,0
609,29777,AW00029777,942,Wheels Inc.,7,France,FR,941,SC,Mr.,Tom,,Getzinger,0
610,29778,AW00029778,944,Number One Bike Co.,10,United Kingdom,GB,943,SC,Mr.,Leo,,Giakoumakis,1
611,29779,AW00029779,946,Racing Supply Distributors,7,France,FR,945,SC,Mr.,Cornett,L.,Gibbens,1
612,29780,AW00029780,948,Standard Bikes,6,Canada,CA,947,SC,Mr.,Frances,J.,Giglio,2
613,29781,AW00029781,950,The Bicycle Accessories Company,4,Southwest,US,949,SC,Mr.,Guy,,Gilbert,0
614,29782,AW00029782,952,Active Systems,3,Central,US,951,SC,Ms.,Janet,J.,Gilliat,0
615,29783,AW00029783,954,Futuristic Sport Distributors,3,Central,US,953,SC,Ms.,Mary,M.,Gimmi,0
616,29784,AW00029784,958,Big-Time Bike Store,4,Southwest,US,957,SC,Ms.,Jeanie,R.,Glenn,2
617,29785,AW00029785,960,The Showroom,6,Canada,CA,959,SC,Ms.,Diane,R.,Glimp,0
618,29786,AW00029786,962,Spa and Exercise Outfitters,7,France,FR,961,SC,Mr.,James,R.,Glynn,0
619,29787,AW00029787,964,Year-Round Sports,1,Northwest,US,963,SC,Mr.,Scott,,Gode,0
620,29788,AW00029788,966,The New Bike Store,4,Southwest,US,965,SC,Mr.,Mete,,Goktepe,2
621,29789,AW00029789,970,Primary Bike Distributors,6,Canada,CA,969,SC,Mr.,Brian,R,Goldstein,0
622,29790,AW00029790,972,Major Bicycle Store,9,Australia,AU,971,SC,Ms.,Lynn,A.,Gonzales,0
623,29791,AW00029791,974,Leather and Vinyl Manufacturing,2,Northeast,US,973,SC,Ms.,Linda,L.,Gonzales,0
624,29792,AW00029792,976,Genial Bike Associates,4,Southwest,US,975,SC,Ms.,Abigail,J.,Gonzalez,0
625,29793,AW00029793,978,Commercial Sporting Goods,4,Southwest,US,977,SC,Mr.,Michael,,Graff,2
626,29794,AW00029794,980,Wholesale Parts,6,Canada,CA,979,SC,Mr.,Derek,,Graham,0
627,29795,AW00029795,982,Steel Inc.,7,France,FR,981,SC,Mr.,Lowell,J.,Graham,1
628,29796,AW00029796,984,Riding Cycles,10,United Kingdom,GB,983,SC,Mr.,Jon,,Grande,1
629,29797,AW00029797,986,Metro Manufacturing,6,Canada,CA,985,SC,Ms.,Jane,P.,Greer,1
630,29798,AW00029798,988,Manufacturers Inc,5,Southeast,US,987,SC,Mr.,Geoff,,Grisso,1
631,29799,AW00029799,990,Locks Company,4,Southwest,US,989,SC,Mr.,Douglas,,Groncki,1
632,29800,AW00029800,992,Latest Accessories Sales,1,Northwest,US,991,SC,Mr.,Brian,,Groth,1
633,29801,AW00029801,994,Incomparable Bicycle Store,2,Northeast,US,993,SC,Ms.,Faith,M.,Gustafson,1
634,29802,AW00029802,996,Hometown Riding Supplies,8,Germany,DE,995,SC,Mr.,Greg,,Harrison,0
635,29803,AW00029803,998,Greater Bike Store,6,Canada,CA,997,SC,Ms.,Hattie,J.,Haemon,0
